ID baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YHR018C 2938.25339345005 -1.01045412814975 0.115219359916552 -8.76982938354784 1.7893721904194e-18 6.41413242885765e-17 0.0000000000000112265211226913 TRUE 3
YDR446W 3531.30988221878 0.86087046446043 0.0983601569196739 8.75222744066443 2.09182278831285e-18 7.43130175316838e-17 0.0000000000000131240961738748 TRUE 3
YOR344C 791.759164998296 -1.13519455587947 0.129707498933833 -8.75195779126508 2.09682832824933e-18 7.43130175316838e-17 0.0000000000000131555009314363 TRUE 3
YDR506C 1047.40122511266 0.849127374657483 0.0971000535632759 8.74487030127273 2.23271965608124e-18 7.8684552823582e-17 0.0000000000000140080831222537 TRUE 3
YKR094C 356.23425975721 -1.13893261654264 0.130277119309557 -8.74238410074432 2.28241976334663e-18 7.99866993043206e-17 0.0000000000000143199015952367 TRUE 3
YBR196C 3796.80376815835 -1.04970187532827 0.120209643968717 -8.73226008057589 2.49633379872833e-18 8.69972328856823e-17 0.0000000000000156619982532215 TRUE 3
YPR006C 7478.73680397283 0.836113096835756 0.0960192925590123 8.70776147743321 3.09934646477994e-18 0.000000000000000107415471677152 0.0000000000000194452997200294 TRUE 3
YMR226C 4328.56459804606 -0.747558432314274 0.0861042864551553 -8.68201181486611 3.88829021529283e-18 0.00000000000000013401782703589 0.0000000000000243951328107472 TRUE 3
YBR057C 2400.15462839322 0.775605304143149 0.0893428597120099 8.6812231737741 3.91535022924512e-18 0.000000000000000134213070972976 0.0000000000000245649073382839 TRUE 3
YBR039W 2645.10493658061 0.899753133183403 0.104184570877398 8.63614569418552 5.81413532712472e-18 0.000000000000000198217776668768 0.0000000000000364778850423805 TRUE 3
YNR050C 408.187199469502 -1.11014640912896 0.128817722588649 -8.61796332694041 6.81555011503006e-18 0.000000000000000231102410116668 0.0000000000000427607614216986 TRUE 3
__not_aligned 273556.420445931 -0.646915435391212 0.0751079914896902 -8.61313719832345 7.10879347368409e-18 0.000000000000000239749792797959 0.000000000000044600570253894 TRUE 3
YDR447C 366.083679116098 -1.18857333324226 0.138362682138411 -8.59027387206383 8.67622660788653e-18 0.000000000000000291047965300921 0.0000000000000544346457378801 TRUE 3
YDR041W 497.722790781699 -0.997625007725146 0.116451667156658 -8.56685895602575 1.06346017840292e-17 0.000000000000000352967497308016 0.0000000000000667214915929991 TRUE 3
YEL012W 1934.59969132132 -0.846836721069511 0.0988471061512338 -8.56713720858828 1.06089455546156e-17 0.000000000000000352967497308016 0.0000000000000665605244096586 TRUE 3
YPL016W 1299.84484549137 -0.853898044606356 0.0999016315881086 -8.54738837626748 1.25904960069529e-17 0.000000000000000415685165534818 0.0000000000000789927719476224 TRUE 3
YDL103C 1435.90133448235 0.80147378014173 0.0938235084991596 8.54235567356671 1.31512904994668e-17 0.000000000000000431926938759976 0.0000000000000825111965936548 TRUE 3
YDR155C 2173.36436737302 -0.827681314219497 0.0972634791336655 -8.50968237607505 1.74410461149195e-17 0.000000000000000569831678535884 0.000000000000109425123325005 TRUE 3
YPR194C 871.826915463259 -0.893171031705155 0.105134269624246 -8.49552705219128 1.97036753834375e-17 0.000000000000000640420495752866 0.000000000000123620859355687 TRUE 3
YMR118C 159.444436815545 -1.60822660061138 0.189363343327928 -8.49280844089425 2.01702605536205e-17 0.000000000000000652206414705471 0.000000000000126548214713415 TRUE 3
YCL057W 4110.47370528416 0.703935012202939 0.0833658967781258 8.44392058873219 3.06867704541933e-17 0.000000000000000987169800303357 0.000000000000192528797829609 TRUE 3
YIL169C 329.204042632334 -1.11120456938018 0.132223416900974 -8.40399223847306 4.31551230489039e-17 0.00000000000000138118411676415 0.000000000000270755242008823 TRUE 3
YLR327C 4778.45829835109 -1.18480539229296 0.141080974487443 -8.39805222920692 4.53945292362432e-17 0.00000000000000144548163400484 0.00000000000028480527642819 TRUE 3
YBR011C 5824.16728800959 -0.792427502111313 0.0945712817461112 -8.37915578049039 5.33086794186468e-17 0.0000000000000016889158888544 0.00000000000033445865467259 TRUE 3
YMR104C 971.248877515184 -1.09726141934281 0.130987183998574 -8.3768608946869 5.43580299764398e-17 0.00000000000000171350714594074 0.000000000000341042280072183 TRUE 3
YFL023W 263.484247498146 -1.32837152776986 0.159100675672365 -8.34925132879613 6.86970175932225e-17 0.00000000000000215468195681143 0.000000000000431005088379878 TRUE 3
YHR039C-A 1302.55623436177 -0.842462401411195 0.100941935024642 -8.34601002254939 7.06078186787367e-17 0.00000000000000220359625160057 0.000000000000442993454390394 TRUE 3
YDR037W 376.045519795974 -1.12043057548833 0.134289136943683 -8.34341928906884 7.21727061622987e-17 0.00000000000000224128408790148 0.000000000000452811558462262 TRUE 3
YBR298C 723.101499274653 -0.926925113649892 0.111159344925949 -8.33870615437128 7.51077960366325e-17 0.00000000000000232094189427485 0.000000000000471226312333832 TRUE 3
YDR127W 1087.32033749593 -0.862525781539991 0.103572345034758 -8.32776144298492 8.23853165254162e-17 0.00000000000000253334848315655 0.000000000000516885475880461 TRUE 3
YLR180W 1029.63305970058 -0.93354732267374 0.112448492321133 -8.3019994612973 0.000000000000000102373671468283 0.00000000000000313263434692945 0.000000000000642292414792005 TRUE 3
YOL127W 577.455282679616 -1.06974979418648 0.128925219631322 -8.29744403186254 0.000000000000000106375186343269 0.00000000000000323927933947247 0.000000000000667397919117672 TRUE 3
YOL006C 1370.24713063904 -0.796493600082912 0.0963879897088865 -8.26341126615984 0.000000000000000141567445238403 0.00000000000000429010910135509 0.000000000000888194151425741 TRUE 3
YML016C 550.400791513364 -1.02114424136713 0.123774948913759 -8.25000737490603 0.000000000000000158384751687016 0.00000000000000475712988299544 0.000000000000993705932084339 TRUE 3
YMR266W 837.485722136835 -0.95999100274134 0.116363616367748 -8.24992409747255 0.000000000000000158495161094539 0.00000000000000475712988299544 0.000000000000994398640707141 TRUE 3
YGR111W 658.715014919062 0.910134442723731 0.110459961043298 8.23949632181182 0.000000000000000172937126518361 0.00000000000000516587902214133 0.0000000000010850075317762 TRUE 3
YBL102W 772.017331820096 0.857490733661183 0.104399583993029 8.2135455033848 0.000000000000000214751293150947 0.00000000000000638452541201844 0.00000000000134734961322904 TRUE 3
YBR245C 742.099643654275 0.863695728016294 0.105284496342177 8.20344645245077 0.000000000000000233591729973227 0.00000000000000691189114208515 0.00000000000146555451385203 TRUE 3
YBR184W 1109.79563378966 0.861695934793866 0.105198570919732 8.19113726793256 0.000000000000000258769253676343 0.00000000000000762093675263709 0.00000000000162351829756538 TRUE 3
YLR325C 433.327485892282 -1.04627128006856 0.12798259793003 -8.17510581118672 0.000000000000000295606338822831 0.00000000000000866513347399821 0.00000000000185463416977444 TRUE 3
YDR242W 1058.88884196859 -0.795898744459757 0.097364055982737 -8.17446167814613 0.000000000000000297189765932537 0.00000000000000867102977532466 0.00000000000186456859146073 TRUE 3
YDL238C 737.178004362344 -0.864409052957309 0.105842147618331 -8.16696441264954 0.000000000000000316246138612158 0.00000000000000918431494219475 0.00000000000198412827365268 TRUE 3
YNL321W 1827.71847272811 0.813042732789848 0.0995887175178914 8.16400444803181 0.000000000000000324096961408322 0.00000000000000936894119315394 0.00000000000203338433587581 TRUE 3
YBR092C 146.295302717998 1.55987012897721 0.19120409885792 8.15814168364829 0.000000000000000340218294507438 0.00000000000000978985945617045 0.00000000000213452957973967 TRUE 3
YGL030W 683.855406515569 -1.04604639195008 0.128232551160838 -8.15741699342822 0.000000000000000342265127281957 0.00000000000000980378604310374 0.000000000002147371408567 TRUE 3
LSR1 716.622036938705 -2.50360712732696 0.307399487644864 -8.14447397589469 0.000000000000000380934275063144 0.0000000000000108618213975959 0.00000000000238998164174617 TRUE 3
YDR178W 3415.70711196324 0.75351149850675 0.0925809837859819 8.13894460495939 0.000000000000000398738346803158 0.000000000000011318034613105 0.00000000000250168438784301 TRUE 3
YOL109W 8768.8929155327 0.925788300049414 0.113810306712365 8.13448559091558 0.000000000000000413691174781018 0.0000000000000116895708982042 0.00000000000259549843057611 TRUE 3
YER020W 1843.01860126133 -0.914231615690752 0.113069906120687 -8.0855432453878 0.000000000000000618877131012564 0.0000000000000174090414477211 0.00000000000388283511997283 TRUE 3
YEL037C 2254.99572579289 0.88616492132093 0.109784483507988 8.07185945595352 0.000000000000000692355458860992 0.000000000000019389043720692 0.00000000000434383814889386 TRUE 3
YOR036W 1632.45884414083 -0.945585580887995 0.117376452792624 -8.05600747331 0.000000000000000788268162487982 0.0000000000000219769163701649 0.0000000000049455944514496 TRUE 3
YLR020C 424.382033737438 -0.994720917230571 0.123515041234915 -8.0534395429517 0.000000000000000804991705097047 0.0000000000000223438626817424 0.00000000000505051795777887 TRUE 3
YOR369C 689.129444878113 -1.05117268794804 0.130543599743336 -8.05227288059139 0.000000000000000812704565116939 0.0000000000000224585715285399 0.00000000000509890844154368 TRUE 3
YMR012W 972.89464607801 0.812772587723034 0.101347908350602 8.01962863319624 0.00000000000000106065344276833 0.0000000000000291819256424812 0.00000000000665453969992849 TRUE 3
YOR212W 106.477072648237 2.02786094865537 0.253025679818079 8.01444719015622 0.00000000000000110633483207333 0.0000000000000303058445484541 0.00000000000694114473642805 TRUE 3
YPL231W 11020.2965966125 -0.726967074925104 0.0907451828443741 -8.01108171407661 0.00000000000000113703865649323 0.0000000000000310114934442698 0.00000000000713378053083854 TRUE 3
YJR152W 6007.88377197986 -0.849232427173218 0.106249045019702 -7.99284762527271 0.00000000000000131857060117805 0.0000000000000358068977540688 0.00000000000827271195179107 TRUE 3
YLR411W 1472.2727327576 2.78448942797423 0.34935403686287 7.97039431110742 0.00000000000000158168883166237 0.0000000000000427669570733537 0.00000000000992351572984972 TRUE 3
YPR149W 6300.36943679634 0.766277694548736 0.0962799023669497 7.95885408803425 0.00000000000000173639857568289 0.0000000000000467486191642007 0.0000000000108941646638345 TRUE 3
YDR215C 36.3337229997331 -3.48199607464738 0.438367246238378 -7.94310273982905 0.00000000000000197185485272438 0.000000000000052860878167265 0.0000000000123714173459927 TRUE 3
YDL134C 720.272293406629 -0.877080406244139 0.110473738572257 -7.93926608784466 0.000000000000002033810469273 0.0000000000000542897577606362 0.0000000000127601268842188 TRUE 3
YGL196W 976.869966863391 -0.934766868881151 0.117949729526117 -7.92512939738596 0.00000000000000227908880955947 0.0000000000000605793394168073 0.0000000000142990031911761 TRUE 3
YJL157C 233.63727863257 -1.1996403005345 0.151492268260358 -7.91882195910336 0.00000000000000239771386288277 0.000000000000063463540345416 0.0000000000150432567757265 TRUE 3
YIR028W 1678.52687140768 -0.751137818998276 0.0949290049322153 -7.91262712102198 0.00000000000000252013322112079 0.0000000000000664235113281122 0.0000000000158113158293118 TRUE 3
YJR073C 5491.56015095864 -0.685480661278355 0.0867976364131728 -7.89745769130556 0.0000000000000028464958123365 0.0000000000000747115825555936 0.0000000000178589147265992 TRUE 3
YBR046C 1789.65363145677 -0.839496573684154 0.106340765907681 -7.89440029436086 0.00000000000000291714492064522 0.0000000000000762468753633644 0.0000000000183021672321281 TRUE 3
YOR375C 12211.5158292808 0.673839983439742 0.0855818702624735 7.87363002669985 0.00000000000000344496691531518 0.0000000000000896692010778925 0.0000000000216137224266874 TRUE 3
snR19 65.9794930196129 -2.3510118505331 0.298868216438262 -7.86638297826077 0.00000000000000365041872171109 0.0000000000000946242836417093 0.0000000000229027270600154 TRUE 3
YFL012W 52.9828695224357 5.90797515685967 0.751581375533726 7.86072586306998 0.00000000000000381913798633145 0.00000000000009825768915333 0.0000000000239612717262435 TRUE 3
YPL263C 268.609631797038 1.17805142764815 0.149867212601376 7.86063480597049 0.00000000000000382191553537582 0.00000000000009825768915333 0.0000000000239786980689479 TRUE 3
YDR227W 450.730246843158 -0.952006009376341 0.121162603366642 -7.85725944246625 0.00000000000000392629072081832 0.000000000000100529068129361 0.0000000000246335479824142 TRUE 3
YDR438W 359.720462513751 1.06964806810055 0.13621079499493 7.8528876374326 0.00000000000000406565889947432 0.000000000000103254567920657 0.0000000000255079439353019 TRUE 3
YOR348C 1047.54516826605 -0.791050612047568 0.100731892050565 -7.85303041513883 0.00000000000000406103131046823 0.000000000000103254567920657 0.0000000000254789104418777 TRUE 3
YHR097C 1290.5724573511 -0.893127511154647 0.113848505341711 -7.84487691317482 0.00000000000000433378349299814 0.000000000000109620257466038 0.0000000000271901576350703 TRUE 3
YER019C-A 1076.86051064138 -0.889110485576135 0.113700425716404 -7.81976391006472 0.00000000000000529224985535387 0.000000000000133326439127048 0.0000000000332035755924902 TRUE 3
YPL075W_intron 96.9287388483427 -1.72802504777083 0.221269905164708 -7.80958009849797 0.00000000000000573788238686562 0.000000000000143974944851232 0.0000000000359994740951949 TRUE 3
YBR250W 792.655282519831 2.36967821222255 0.303828347064012 7.79939803221617 0.0000000000000062203177766658 0.000000000000155458380131572 0.0000000000390262737308012 TRUE 3
YNL178W 808.68922601936 -0.980859359852034 0.125930598185263 -7.78888827645397 0.00000000000000676013477880549 0.000000000000168279069315265 0.0000000000424130856022256 TRUE 3
YCR061W 978.613674324541 0.789442171693668 0.101373427631717 7.78746650021207 0.00000000000000683661586839091 0.000000000000169510242460143 0.0000000000428929279582846 TRUE 3
YML032C 1658.01308252258 0.73304310402781 0.0942171783562955 7.78035509889401 0.00000000000000723212593953816 0.000000000000178610732357177 0.0000000000453743581446624 TRUE 3
YDL182W 858.247213460682 -0.978584629561897 0.126008924840622 -7.76599459760194 0.00000000000000810070050860009 0.000000000000199277232511562 0.000000000050823794990957 TRUE 3
YER055C 359.862993042925 -1.08706243840503 0.140222463413292 -7.75241292973878 0.00000000000000901626376035962 0.000000000000220933681909125 0.0000000000565680388324963 TRUE 3
YKL051W 303.647431610781 -1.28574313192205 0.165868299878746 -7.75159046582116 0.00000000000000907486588075689 0.000000000000221504411167268 0.0000000000569357085358687 TRUE 3
YMR250W 1316.26091914188 -0.969434951444102 0.125342744258525 -7.73427259135639 0.0000000000000103995992095269 0.000000000000252855371478148 0.0000000000652470854405718 TRUE 3
YMR174C 1068.36718395024 -0.818157998912856 0.105844303297326 -7.7298255402048 0.0000000000000107694069746966 0.00000000000026083586854159 0.0000000000675672593592464 TRUE 3
YBL041W 2465.64540850101 0.795675963452696 0.102942495831654 7.72932458091842 0.0000000000000108118681400676 0.000000000000260857110933248 0.0000000000678336607107844 TRUE 3
YOL057W 1376.86436938552 0.740283050254526 0.0957998932206991 7.72738909582183 0.0000000000000109774726522844 0.000000000000263837877194559 0.0000000000688726634204323 TRUE 3
YBR020W 217.964026461538 1.24459366858684 0.161083210180751 7.72640219418449 0.000000000000011062872504264 0.000000000000264875569539116 0.0000000000694084620917526 TRUE 3
YER001W 957.641394690533 -1.05851604027902 0.137020331408795 -7.72524799346002 0.0000000000000111635789392989 0.000000000000266270458882974 0.0000000000700402942651614 TRUE 3
YOR182C 293.475027837972 -1.17822015162138 0.152627209287661 -7.71959440993749 0.0000000000000116700454078606 0.000000000000277296192589052 0.0000000000732178648889177 TRUE 3
YNL208W 2790.62196162091 -0.688871956368951 0.0892644625176408 -7.71720275840807 0.0000000000000118910414503329 0.000000000000281481143463919 0.0000000000746043940593888 TRUE 3
YEL063C 5453.22113990249 -0.732392129060049 0.0949383929005009 -7.71439358392789 0.0000000000000121558810187455 0.00000000000028666857755861 0.0000000000762659975116091 TRUE 3
YDR050C 9935.14369418721 -0.989372302719077 0.128343559562562 -7.70878029323165 0.0000000000000127025876698664 0.000000000000298439447389783 0.000000000079696035040742 TRUE 3
snR30 128.647097308348 -1.54540762479359 0.200591648950333 -7.70424707549136 0.0000000000000131616979579582 0.000000000000308072131680119 0.0000000000825764929882298 TRUE 3
YIR042C 44.5842989203837 -2.60111539252948 0.33954367525069 -7.66062095136667 0.0000000000000185036232103717 0.000000000000431498990329598 0.000000000116091732021872 TRUE 3
YGR217W 348.283547663287 -1.01613396241106 0.133145140283801 -7.6317765728825 0.000000000000023154046966305 0.00000000000053794569118382 0.000000000145268490666598 TRUE 3
YPL032C 385.141368677871 1.02485630307351 0.134455927747846 7.62224708304035 0.0000000000000249297253718277 0.000000000000577063347813561 0.000000000156409096982847 TRUE 3
YML004C 1388.23665353311 -0.811996463129664 0.106692389247861 -7.61063154414214 0.0000000000000272759795447357 0.000000000000629052278250468 0.000000000171129495663672 TRUE 3
YBR195C 380.17108737704 1.13633617127456 0.149344552194751 7.60882238136641 0.0000000000000276604568498636 0.000000000000635582585418294 0.000000000173541706276044 TRUE 3
YOR296W 321.816753506314 -1.02880290141764 0.13541156197226 -7.59760013423668 0.0000000000000301672775294867 0.000000000000690654496140401 0.000000000189269499219999 TRUE 3
YLL005C 238.93403703996 1.18282704846135 0.155736693919138 7.59504403679902 0.0000000000000307687781232301 0.000000000000701863800607355 0.000000000193043313945146 TRUE 3
YPR122W 268.678107825046 1.1782969143941 0.155420844775289 7.58133129502486 0.000000000000034202698095215 0.000000000000777367844751029 0.000000000214587727849379 TRUE 3
YMR316W 304.718439336019 -1.47522920727698 0.19474463748095 -7.57519809715577 0.0000000000000358580052667322 0.000000000000812047895444804 0.000000000224973125043478 TRUE 3
YNL020C 472.689228990773 -0.942773620661306 0.124729349616956 -7.55855477124323 0.0000000000000407572388536445 0.000000000000919676832118388 0.000000000255710916567765 TRUE 3
YPL170W 723.001676850621 -0.808621702091873 0.107310855317977 -7.53532063178339 0.0000000000000487136370627765 0.00000000000109527113008888 0.00000000030562935893186 TRUE 3
YBR233W 613.322803806342 0.930414203806662 0.123522746356787 7.53233093700185 0.0000000000000498424384572158 0.00000000000111664863015041 0.000000000312711458880572 TRUE 3
YOR058C 410.97912471945 -0.971710738694192 0.129057969394235 -7.52925792382413 0.0000000000000510294963414827 0.00000000000113917448594349 0.000000000320159060046463 TRUE 3
YPR010C-A 1840.4488877807 -0.687201483755336 0.0913201108619968 -7.52519327088681 0.0000000000000526423964086472 0.00000000000117101330734555 0.000000000330278395067853 TRUE 3
YDR158W 1074.24195529551 -0.758515252899722 0.100908275813909 -7.51687853926419 0.0000000000000560994895898083 0.00000000000124350564733875 0.000000000351968197686457 TRUE 3
